Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
í	í	fílàafílíi, cídíyà	Hausa, Saramaccan, Selice Romani, Kanuri, Thai, Hup, Vietnamese, Gawwada, Kildin Saami, Iraqw, Otomi, Archi, Imbabura Quechua	1342	U+00ed
^j	j	ja, japina	Yaqui, Mandarin Chinese, Gurindji, Q'eqchi', Kildin Saami, Imbabura Quechua, Swahili, Otomi, Hausa, Indonesian, Hup, Lower Sorbian, Japanese, Kanuri, Ceq Wong, Archi, Romanian, Selice Romani, Dutch, Saramaccan, Old High German, Manange, English, Zinacantán Tzotzil, Malagasy, Takia, Iraqw, Kali'na, Seychelles Creole	1326	U+005e U+006a
v	v	oven, pravít’el’stva	Malagasy, Selice Romani, White Hmong, Romanian, Seychelles Creole, Kildin Saami, Dutch, English, Zinacantán Tzotzil, Swahili, Vietnamese, Ket, Saramaccan, Indonesian, Sakha, Old High German, Takia, Bezhta, Hup, Archi, Kali'na	1300	U+0076
^y	y	ya, you	Mandarin Chinese, Hausa, Wichí, Japanese, Thai, Hup, Q'eqchi', Yaqui, Imbabura Quechua, Gurindji, Kanuri, Bezhta, White Hmong, Takia, Otomi, Kali'na, Zinacantán Tzotzil, Oroqen, Mapudungun, Gawwada, Tarifiyt Berber, Iraqw, English, Ceq Wong, Swahili, Vietnamese, Indonesian, Seychelles Creole, Dutch	1158	U+005e U+0079
aa	aa	sikaapa, paatí	Thai, Iraqw, Q'eqchi', Gawwada, Yaqui, Dutch, Saramaccan, Ket, Gurindji, Swahili, Indonesian, Otomi, White Hmong, Hawaiian, Seychelles Creole, Kildin Saami, Japanese	1148	U+0061 U+0061
^i	i	is, irao-	Wichí, Japanese, Bezhta, Kali'na, Oroqen, Tarifiyt Berber, Sakha, Iraqw, Q'eqchi', Takia, Romanian, Ket, Archi, Imbabura Quechua, Indonesian, Mapudungun, Hawaiian, Selice Romani, Yaqui, Old High German, Malagasy, English, Swahili, Otomi, Dutch, Seychelles Creole, White Hmong, Lower Sorbian, Kildin Saami, Vietnamese, Hausa, Manange	1131	U+005e U+0069
g$	g	dag, ring	Indonesian, Vietnamese, White Hmong, Dutch, Hup, Old High German, Gurindji, English, Seychelles Creole, Takia, Romanian, Mandarin Chinese, Lower Sorbian, Mapudungun, Selice Romani, Iraqw, Oroqen, Tarifiyt Berber, Bezhta, Archi, Kildin Saami, Kanuri, Ket, Kali'na, Q'eqchi'	1090	U+0067 U+0024
^c	c	con, cug’æ̌t	Romanian, Vietnamese, Hup, English, Kanuri, Ceq Wong, White Hmong, Thai, Indonesian, Bezhta, Lower Sorbian, Mandarin Chinese, Hausa, Kildin Saami, Selice Romani, Archi, Gawwada, Dutch, Kali'na, Takia, Seychelles Creole	1089	U+005e U+0063
ts	ts	1tʌntsʌ 2tsʌtsʌ, ngäts'i	Otomi, Japanese, Wichí, Malagasy, Manange, White Hmong, Hausa, Iraqw, Thai, Imbabura Quechua, Dutch, Old High German, Lower Sorbian, English, Kildin Saami, Q'eqchi', Ket, Zinacantán Tzotzil	928	U+0074 U+0073
^ch	ch	chon, chín	Q'eqchi', Zinacantán Tzotzil, Vietnamese, Swahili, Mandarin Chinese, Imbabura Quechua, Mapudungun, Thai, Yaqui, Japanese, Wichí, English, Lower Sorbian, White Hmong, Romanian, Iraqw, Otomi	910	U+005e U+0063 U+0068
ú	ú	kúllúm, sùrúkíi	Hausa, Kanuri, Saramaccan, Selice Romani, Hup, Vietnamese, Thai, Iraqw, Kildin Saami, Imbabura Quechua, Otomi, Romanian	875	U+00fa
ɨ	ɨ	sɨtɨybɨt, bɨʔ-	Sakha, Kali'na, Kildin Saami, Hup, Ceq Wong	874	U+0268
ó	ó	góngóng, zóomóo	Lower Sorbian, Saramaccan, Hausa, Kanuri, Selice Romani, Vietnamese, Thai, Hup, Iraqw, Kildin Saami, Imbabura Quechua	854	U+00f3
q	q	-äq’q’ö, hãq’q’ana	Q'eqchi', Bezhta, Tarifiyt Berber, Mandarin Chinese, Archi, White Hmong, Ket, Iraqw, Gawwada, Mapudungun, Vietnamese, English, Imbabura Quechua, Old High German, Kali'na	838	U+0071
ü	ü	nün, wülün	Mapudungun, Sakha, Bezhta, Mandarin Chinese, Oroqen, Selice Romani	813	U+00fc
^v	v	vòa, ver	Kildin Saami, Dutch, Malagasy, Romanian, Selice Romani, Zinacantán Tzotzil, Vietnamese, Seychelles Creole, White Hmong, Swahili, English, Kali'na, Saramaccan, Imbabura Quechua, Indonesian, Hup, Mapudungun, Old High German, Ket	811	U+005e U+0076
^u	u	uma, uku	Swahili, Oroqen, Sakha, Imbabura Quechua, Ket, Japanese, Kali'na, Romanian, Takia, Bezhta, Selice Romani, Hawaiian, Indonesian, Tarifiyt Berber, Iraqw, White Hmong, Archi, Old High German, Q'eqchi', Otomi, Yaqui, Kildin Saami, English, Dutch, Saramaccan, Wichí, Mapudungun, Vietnamese, Manange	796	U+005e U+0075
’$	<?>	k’ok’, 7ik’	Kildin Saami, Q'eqchi', Tarifiyt Berber, Zinacantán Tzotzil, Bezhta, Hup, Wichí, Archi, Iraqw, Malagasy, Gawwada	795	U+2019 U+0024
x	x	txiv, maxo̲ts'e	Otomi, Q'eqchi', White Hmong, Mandarin Chinese, Bezhta, Kildin Saami, Tarifiyt Berber, Vietnamese, Iraqw, Gawwada, English, Zinacantán Tzotzil, Romanian, Oroqen, Selice Romani, Archi	780	U+0078
ŋ$	ŋ	baˀŋ, koŋ	Thai, Manange, Ket, Ceq Wong, Takia, Hup, Sakha, Oroqen	717	U+014b U+0024
j$	j	qōj, yihanej	Wichí, White Hmong, Ket, Q'eqchi', Kildin Saami, Selice Romani, Lower Sorbian, Gurindji, Dutch, Archi, Imbabura Quechua, Hup, Zinacantán Tzotzil, Romanian	708	U+006a U+0024
^z	z	zus, zòky	Seychelles Creole, Lower Sorbian, Mandarin Chinese, Dutch, Malagasy, Otomi, Mapudungun, Old High German, Hausa, White Hmong, Bezhta, Selice Romani, Romanian, Kanuri, Swahili, Tarifiyt Berber, Archi, Japanese, Saramaccan, Kildin Saami, Imbabura Quechua, Kali'na, Indonesian, Iraqw, Gawwada, English	700	U+005e U+007a
â	â	kə̀sâì, khâa	Thai, Romanian, Kanuri, Old High German, Hausa, Vietnamese, Kildin Saami	688	U+00e2
^e	e	et, ea	Kali'na, Sakha, Ket, Yaqui, Old High German, English, Mapudungun, Seychelles Creole, Archi, Dutch, Q'eqchi', Swahili, Japanese, Bezhta, Selice Romani, Mandarin Chinese, Romanian, Otomi, Wichí, Indonesian, Takia, Kildin Saami, Lower Sorbian, Malagasy, Vietnamese, Hawaiian, Imbabura Quechua, Manange, White Hmong	688	U+005e U+0065
^o	o	ou, oven	Japanese, Kali'na, Sakha, Romanian, Dutch, Archi, Selice Romani, Yaqui, English, Kildin Saami, Bezhta, Q'eqchi', Swahili, Ket, Seychelles Creole, Otomi, Old High German, Indonesian, Malagasy, Hawaiian, Wichí, Oroqen, Saramaccan, White Hmong, Lower Sorbian, Takia, Mapudungun, Vietnamese, Iraqw, Mandarin Chinese, Manange	685	U+005e U+006f
ì	ì	ínjìn, yìntà	Malagasy, Hausa, Kanuri, Thai, Vietnamese, Ket	677	U+00ec
^x	x	xi1, xingu	Otomi, Mandarin Chinese, Q'eqchi', White Hmong, Bezhta, Vietnamese, Gawwada, Iraqw, Tarifiyt Berber, Kildin Saami, Zinacantán Tzotzil, Sakha, Archi	670	U+005e U+0078
ll	ll	bllek, killa	Kildin Saami, Imbabura Quechua, Mapudungun, Selice Romani, Gawwada, Dutch, Sakha, Hausa, English, Archi, Old High German, Kanuri, Takia, Bezhta, Tarifiyt Berber, Ket, Oroqen, Kali'na, Yaqui, Iraqw, Q'eqchi'	667	U+006c U+006c
ŋ	ŋ	1aŋi, 2ʃiŋ 3tuŋ 4tʰuŋ	Manange, Oroqen, Thai, Ket, Ceq Wong, Sakha, Takia, Kildin Saami, Hup	653	U+014b
š	š	mašina, kašt	Selice Romani, Lower Sorbian, Tarifiyt Berber, Gawwada, Archi, Bezhta, Kildin Saami, Ket	621	U+0161
^q	q	qòs, qīm	Ket, Bezhta, Archi, Mandarin Chinese, Q'eqchi', Gawwada, Iraqw, White Hmong, Vietnamese, Tarifiyt Berber, English, Old High German	617	U+005e U+0071
4$	<?>	jian4, jiu4	Mandarin Chinese	613	U+0034 U+0024
é	é	léi, féífi	Indonesian, Saramaccan, Hausa, Selice Romani, Kanuri, Hup, Thai, Vietnamese, Kildin Saami, Iraqw, Archi, Kali'na	609	U+00e9
sh	sh	táashì, mishki	Japanese, Mandarin Chinese, Imbabura Quechua, Hausa, Zinacantán Tzotzil, Swahili, Kanuri, Iraqw, Mapudungun, English, Wichí, Dutch, Gawwada	586	U+0073 U+0068
1	<?>	2kju 1a-tsaŋ-pʌ 1mo 1mu, 1apo 1amo 1a-rʌ-pʌ 1kola	Mandarin Chinese, Manange	584	U+0031
p$	p	sap, beˀp	Thai, Ket, English, Indonesian, Hup, Dutch, Vietnamese, Kildin Saami, Ceq Wong, Wichí, Romanian, Zinacantán Tzotzil, Takia, Seychelles Creole, Sakha, Lower Sorbian, Gawwada, Gurindji, Q'eqchi', Kanuri, Manange, Archi, Oroqen, Hausa, Old High German, Bezhta	581	U+0070 U+0024
ee	ee	beea, sleemeero	Iraqw, White Hmong, Dutch, Q'eqchi', Yaqui, Gawwada, English, Thai, Saramaccan, Romanian, Bezhta, Seychelles Creole, Hausa	579	U+0065 U+0065
ò	ò	vòa, zòky	Malagasy, Kanuri, Hausa, Thai, Vietnamese, Ket	570	U+00f2
rr	rr	lamparra, mangarri	Gurindji, Kildin Saami, Tarifiyt Berber, Gawwada, English, Imbabura Quechua, Old High German, Otomi, Dutch, Bezhta, Kanuri, Takia, Oroqen, Hausa, Wichí	567	U+0072 U+0072
b$	b	dab, teb	White Hmong, Bezhta, Zinacantán Tzotzil, Hup, Takia, Old High German, Seychelles Creole, Archi, Romanian, Lower Sorbian, English, Indonesian, Dutch, Kildin Saami, Oroqen, Selice Romani, Tarifiyt Berber, Iraqw, Hausa	563	U+0062 U+0024
oo	oo	loo'aa, schoonzoon	White Hmong, Dutch, Iraqw, Gawwada, Yaqui, English, Q'eqchi', Thai, Saramaccan, Ket, Bezhta, Swahili, Vietnamese	560	U+006f U+006f
^sh	sh	shimi, shu3	Mandarin Chinese, Japanese, Hausa, Swahili, Zinacantán Tzotzil, English, Kanuri, Imbabura Quechua, Iraqw, Seychelles Creole, Indonesian	501	U+005e U+0073 U+0068
ā	ā	hāpai, kāne	Kildin Saami, Hawaiian, Tarifiyt Berber, Ket, Bezhta, Japanese	496	U+0101
ă$	ă	soră, mătuşă	Romanian	481	U+0103 U+0024
d$	d	land, sud	Dutch, English, Hup, Romanian, Lower Sorbian, Takia, Seychelles Creole, Old High German, Bezhta, Selice Romani, Kildin Saami, Indonesian, Ket, Archi, Iraqw, Q'eqchi', White Hmong, Sakha	481	U+0064 U+0024
ä	ä	räʔäl, ngäts'i	Otomi, Bezhta	455	U+00e4
2	<?>	er2xi2fu, tou2pi2xie4	Mandarin Chinese, Manange	453	U+0032
2$	<?>	pi2, you2	Mandarin Chinese	444	U+0032 U+0024
4	<?>	pan4jue2, lu4di4	Mandarin Chinese, Manange	440	U+0034
`	<?>	loa`a, waiho`olu`u	Hawaiian, Malagasy, Zinacantán Tzotzil	433	U+0060
h$	h	hipãh-, chih	Hup, Indonesian, Zinacantán Tzotzil, Ceq Wong, Old High German, Gawwada, Iraqw, Bezhta, Tarifiyt Berber, Q'eqchi', Archi, Romanian	430	U+0068 U+0024
nn	nn	anmennen, tenne	Kildin Saami, Seychelles Creole, Sakha, Archi, Tarifiyt Berber, Old High German, Gawwada, Hausa, Dutch, Kanuri, Japanese, Thai, Ket, English, Selice Romani, Bezhta, Takia, Gurindji, Yaqui, Swahili, Q'eqchi', Ceq Wong	427	U+006e U+006e
è	è	bèr, kèp	Malagasy, Hausa, Kanuri, Thai, Vietnamese, Ket, Kali'na	422	U+00e8
1$	<?>	xi1, ta1	Mandarin Chinese	415	U+0031 U+0024
3	<?>	shui3lao3ya, yu3mao2	Mandarin Chinese, Manange	408	U+0033
3$	<?>	jiang3, jiao3	Mandarin Chinese	399	U+0033 U+0024
ɔ	ɔ	sɔk, ʔɔs	Hup, Thai, Oroqen, Ceq Wong	399	U+0254
w$	w	kaw, law	Thai, English, Bezhta, Iraqw, Hup, Mapudungun, Dutch, Q'eqchi', Takia, Ceq Wong, Tarifiyt Berber, White Hmong, Lower Sorbian, Archi, Oroqen, Gawwada, Seychelles Creole	396	U+0077 U+0024
ă	ă	bărbătesc, mătuşă	Romanian, Vietnamese	393	U+0103
th	th	towithuk, nthänts'i	Otomi, Thai, Vietnamese, English, Wichí, White Hmong, Dutch, Ket, Selice Romani, Swahili, Old High German, Gurindji, Manange	376	U+0074 U+0068
ù	ù	sùk, sùrúkíi	Kanuri, Hausa, Thai, Vietnamese, Ket, Malagasy	372	U+00f9
^ts	ts	tsa, tsa̲	Otomi, Iraqw, White Hmong, Japanese, Malagasy, Hausa, Wichí, Manange, Imbabura Quechua, Takia, Tarifiyt Berber	362	U+005e U+0074 U+0073
ɣ	ɣ	čaɣɨlɣan, ŧiɣā’ɣā’ŧ	Sakha, Tarifiyt Berber, Bezhta, Ket, Oroqen	349	U+0263
v$	v	txiv, duav	White Hmong, Kildin Saami, Seychelles Creole, Zinacantán Tzotzil, Romanian, Selice Romani, Takia	348	U+0076 U+0024
ʔ$	ʔ	d’oʔ-, bɨʔ-	Ceq Wong, Hup, Bezhta, Gawwada, Manange	345	U+0294 U+0024
̌	<?>	sǒŋsǎy, sǐi	Thai, Ket, Kanuri	343	U+030c
ś$	ś	źěliś, pušćiś	Lower Sorbian	338	U+015b U+0024
à$	à	sámà, gà	Kanuri, Hausa, Vietnamese, Thai, Malagasy	326	U+00e0 U+0024
^th	th	thuhu, than	Thai, Vietnamese, Otomi, English, White Hmong, Selice Romani, Old High German, Swahili, Ceq Wong, Dutch, Wichí	324	U+005e U+0074 U+0068
tt	tt	kittatte, ʔaspitte	Gawwada, Kanuri, Yaqui, Sakha, English, Old High German, Japanese, Kildin Saami, Dutch, Tarifiyt Berber, Thai, Ket, Wichí, Hausa, Selice Romani, Bezhta, Manange, Kali'na, Takia	321	U+0074 U+0074
ū	ū	sūk, rūvv’t	Kildin Saami, Hawaiian, Japanese, Ket	319	U+016b
ii	ii	wii’i, tiix	Iraqw, Q'eqchi', Yaqui, Gawwada, Thai, Japanese, Saramaccan, Ket, Gurindji, Romanian, Zinacantán Tzotzil, Bezhta, Swahili	318	U+0069 U+0069
á$	á	kabá, tapá	Saramaccan, Kanuri, Hausa, Vietnamese, Iraqw, Thai, Selice Romani, Hup, Kildin Saami, Otomi	308	U+00e1 U+0024
kk	kk	kókkó, takkaya	Gawwada, Japanese, Kanuri, Dutch, Yaqui, Thai, Indonesian, Sakha, Kildin Saami, Ket, Old High German, Bezhta, Gurindji, Tarifiyt Berber, Oroqen, Selice Romani, Hup, Manange, Wichí, Takia, Hausa	306	U+006b U+006b
^š	š	šeek, šúžo	Selice Romani, Lower Sorbian, Gawwada, Kildin Saami, Tarifiyt Berber, Bezhta, Archi, Ket	305	U+005e U+0161
^ʔ	ʔ	ʔɔs, ʔɨ́d	Gawwada, Hup, Ceq Wong, Bezhta	305	U+005e U+0294
^1	<?>	1pʰi, 1kʰi	Manange	302	U+005e U+0031
'i$	'i	ngäts'i, mbots'i	Otomi, Iraqw, Archi, Zinacantán Tzotzil, Kali'na	296	U+0027 U+0069 U+0024
c$	c	mic, plastic	Vietnamese, Romanian, Lower Sorbian, Ceq Wong, Kildin Saami, Old High German, Hup, Bezhta, English, Archi, Dutch	295	U+0063 U+0024
'a	'a	loo'aa, k'ahni	Q'eqchi', Otomi, Iraqw, Archi, Zinacantán Tzotzil, Indonesian	294	U+0027 U+0061
ɨ$	ɨ	-palɨ, suntatɨ	Kali'na, Sakha, Kildin Saami, Hup	286	U+0268 U+0024
^kh	kh	kháo, khâa	Thai, Vietnamese, White Hmong, Selice Romani, Indonesian, Manange	274	U+005e U+006b U+0068
č	č	qäč’č’ö, ačas	Bezhta, Selice Romani, Archi, Sakha, Kildin Saami, Tarifiyt Berber, Ket, Lower Sorbian	273	U+010d
ʔ	ʔ	pæ̃ʔǽy’, miʔaye	Hup, Ceq Wong, Bezhta, Gawwada, Archi, Tarifiyt Berber	272	U+0294
ō	ō	qōj, shōnin	Japanese, Hawaiian, Kildin Saami, Ket, Bezhta	270	U+014d
^č	č	čuarr-piell’, čepčeki	Selice Romani, Kildin Saami, Sakha, Archi, Bezhta, Tarifiyt Berber, Ket, Lower Sorbian	262	U+005e U+010d
ǎ	ǎ	pǎç, sǎo	Thai, Hup, Kanuri, Romanian	261	U+01ce
ə̀	ə̀	kə̀sâì, kə̀sáì	Kanuri, Thai, Ket	258	U+0259 U+0300
u̲	u̲	mu̲i, ju̲ni	Otomi	257	U+0075 U+0332
ñ	ñ	hñä, wañushka	Otomi, Mapudungun, Imbabura Quechua, Hup	257	U+00f1
^ŧ	ŧ	ŧisiynəfŧ, ŧammua’ŧ	Tarifiyt Berber	251	U+005e U+0167
î	î	rîak, a învăţa	Old High German, Thai, Romanian, Kanuri, Hausa	246	U+00ee
đ	đ	ƀđ’a, ađ’əggwař	Tarifiyt Berber, Vietnamese	242	U+0111
ʌ	ʌ	1tʌntsʌ 2tsʌtsʌ, gʌβʌrmʌnt	Manange, Ket	238	U+028c
ə́	ə́	pǝpə́dteg, fə́lə́tə́gə́	Kanuri, Hup, Thai	237	U+0259 U+0301
uu	uu	hhuutl, dakuus	Iraqw, Q'eqchi', Yaqui, Gawwada, Thai, Otomi, Ket, Saramaccan, Dutch, Japanese, Swahili, Gurindji	234	U+0075 U+0075
lh	lh	yihonlhi, lhip’unlhi	Wichí, Kildin Saami, Gawwada, White Hmong, Selice Romani, Hausa, Zinacantán Tzotzil, Swahili, Old High German, Q'eqchi', Ceq Wong, Manange	232	U+006c U+0068
^ph	ph	phú, phaj	Thai, Selice Romani, Vietnamese, White Hmong, Old High German	229	U+005e U+0070 U+0068
ə́$	ə́	fàntə́, ngótə́	Kanuri	227	U+0259 U+0301 U+0024
'$	<?>	b'arich', ch'iich'	Q'eqchi', Iraqw, Zinacantán Tzotzil, Archi, Kildin Saami	222	U+0027 U+0024
^`	<?>	`ole, `ili	Hawaiian, Zinacantán Tzotzil	218	U+005e U+0060
^2	<?>	2tʰa, 2ŋi	Manange	218	U+005e U+0032
ô	NULL	fôk, lông	Old High German, Vietnamese, Thai, Kanuri, Hausa, Malagasy	213	U+00f4
^7	<?>	7ik’, 7a7i	Zinacantán Tzotzil	212	U+005e U+0037
ä$	ä	ndä, bo̲jä	Otomi, Bezhta	212	U+00e4 U+0024
ö	ö	soto bötöɣötö, čöɣöčök	Sakha, Bezhta, Saramaccan	211	U+00f6
ž	ž	aħənžia, šúžo	Tarifiyt Berber, Selice Romani, Lower Sorbian, Bezhta, Archi, Kildin Saami	211	U+017e
q$	q	raq, aq	Q'eqchi', Ket, Bezhta, Tarifiyt Berber, Archi, Iraqw, Gawwada, Mapudungun	204	U+0071 U+0024
í$	í	bí, jí	Kanuri, Saramaccan, Hausa, Iraqw, Otomi, Vietnamese, Selice Romani, Hup, Thai	201	U+00ed U+0024
ns	ns	lansa, inslaahh	Seychelles Creole, Otomi, Romanian, Saramaccan, Iraqw, Dutch, Yaqui, Japanese, Thai, Ket, Old High German, Tarifiyt Berber, Kali'na, Hausa, Mapudungun, Indonesian, Kildin Saami, English, Q'eqchi', Sakha, Wichí, Imbabura Quechua, Lower Sorbian, Archi, Zinacantán Tzotzil, Swahili, Gawwada, Manange, Bezhta, Ceq Wong, Vietnamese	198	U+006e U+0073
aa$	aa	?aa, taa	Thai, Swahili, Iraqw, Otomi, Yaqui, Hausa, Saramaccan, Q'eqchi'	196	U+0061 U+0061 U+0024
̈́	<?>	kpë́ngë́lë́mö́ni, ë́n	Saramaccan	195	U+0344
ʌ$	ʌ	1tʌ, 1ʃʌ	Manange	193	U+028c U+0024
'o	'o	k'ojk'o xch'ool, ch'e'ok	Q'eqchi', Otomi, Iraqw, Zinacantán Tzotzil, Archi	191	U+0027 U+006f
z$	z	tzotz, legliz	Seychelles Creole, Tarifiyt Berber, Old High German, Romanian, Zinacantán Tzotzil, Bezhta, Lower Sorbian, Mapudungun, Kildin Saami, Q'eqchi', Archi, Kali'na	189	U+007a U+0024
ā$	ā	pā, ɣā	Tarifiyt Berber, Hawaiian, Bezhta, Japanese	188	U+0101 U+0024
ə$	ə	ilə, imukʃə	Oroqen, Ceq Wong, Thai, Ket	177	U+0259 U+0024
aː	aː	bɨraːt, taːs	Sakha, Archi	176	U+0061 U+02d0
f$	f	wolf, neef	Tarifiyt Berber, Dutch, Seychelles Creole, Old High German, English, Mapudungun, Romanian, Iraqw, Gawwada, Takia, Q'eqchi', Hausa	175	U+0066 U+0024
ŧ$	ŧ	ŧisiynəfŧ, ŧammua’ŧ	Tarifiyt Berber	175	U+0167 U+0024
ł	ł	tłocyś, słuchaś	Lower Sorbian	173	U+0142
7	<?>	7a7i, 7a7ibe 7ik’	Zinacantán Tzotzil	171	U+0037
e̲	e̲	he̲ki, he̲gi	Otomi	170	U+0065 U+0332
ó$	ó	kókkó, mó	Selice Romani, Kanuri, Saramaccan, Vietnamese, Hup, Iraqw, Thai, Lower Sorbian, Hausa, Otomi	167	U+00f3 U+0024
mm	mm	hammakko, náamman	Kildin Saami, Tarifiyt Berber, Archi, Gawwada, Hausa, Thai, English, Dutch, Old High German, Kanuri, Yaqui, Sakha, Bezhta, Selice Romani, Ket, Takia	166	U+006d U+006d
ě	ě	těg, źěliś	Lower Sorbian, Hup, Thai	165	U+011b
^3	<?>	3jul, 3ʈi	Manange, Mandarin Chinese	162	U+005e U+0033
^χ	χ	χas, χaya	Sakha, Archi	159	U+005e U+03c7
ì$	ì	táashì, kə̀sâì	Kanuri, Hausa, Vietnamese, Thai	157	U+00ec U+0024
ʊ	ʊ	kʊrdʊr, tʃʊkʊmʊkta	Oroqen	156	U+028a
ō$	ō	qō, tō	Japanese, Hawaiian, Ket, Bezhta	154	U+014d U+0024
rs	rs	šwigersyn, sursu	Dutch, Seychelles Creole, Indonesian, Lower Sorbian, English, Archi, Old High German, Romanian, Sakha, Kanuri, Imbabura Quechua, Takia, Zinacantán Tzotzil, Kildin Saami, Selice Romani, Otomi, Mapudungun, Bezhta, Q'eqchi', Iraqw, Ket, Malagasy, Tarifiyt Berber	154	U+0072 U+0073
ś	ś	pśichodny syn, pśichodna źowka	Lower Sorbian	153	U+015b
ʕ	ʕ	kuyaʕko kaʕasay, ɠuʕakko	Tarifiyt Berber, Gawwada, Archi	152	U+0295
^đ	đ	đi, đ’ā	Vietnamese, Tarifiyt Berber	150	U+005e U+0111
û	û	lûuksapháy, nûat	Thai, Kanuri, Old High German, Hausa	146	U+00fb
χ$	χ	ohoχ, aːχ	Sakha, Archi	143	U+03c7 U+0024
r̃	r̃	'yár̃ úwáa, kár̃àntáa	Hausa	143	U+0072 U+0303
o̲	o̲	bo̲jä, maxo̲ts'e	Otomi	142	U+006f U+0332
tʃ	tʃ	3tʃaŋ, 2tʃe	Oroqen, Manange	141	U+0074 U+0283
nh	nh	hunhat, atsinha	Wichí, Vietnamese, Dutch, Old High German, Ceq Wong, Otomi, Tarifiyt Berber, Kildin Saami, Romanian, Hup, Q'eqchi', Saramaccan, Zinacantán Tzotzil	140	U+006e U+0068
ph	ph	lûuksapháy, thúpphíkkhaphay	Thai, Vietnamese, Wichí, White Hmong, English, Selice Romani, Old High German, Dutch, Manange, Hup	139	U+0070 U+0068
ss	ss	lasso, kussen	Kildin Saami, Tarifiyt Berber, Dutch, Ket, English, Japanese, Sakha, Yaqui, Old High German, Gawwada, Takia, Selice Romani, Bezhta, Indonesian, Lower Sorbian, Hausa	138	U+0073 U+0073
'u	'u	b'urux b'urux, tz'ub'uk	Q'eqchi', Otomi, Archi, Iraqw, Zinacantán Tzotzil, Kali'na	138	U+0027 U+0075
'i	'i	ch'ina ch'iich', ab'ink	Q'eqchi', Otomi, Archi, Iraqw, Zinacantán Tzotzil	137	U+0027 U+0069
^kw	kw	kwa, kwenta	Hausa, Iraqw, Otomi, Seychelles Creole, Kanuri, Swahili, White Hmong, Thai, Takia, Old High German, Lower Sorbian, Q'eqchi', Dutch, Imbabura Quechua, Saramaccan, Mapudungun, Ceq Wong, Hup, Oroqen, Zinacantán Tzotzil, Kali'na, Wichí, Tarifiyt Berber	136	U+005e U+006b U+0077
ƛ	<?>	ẽxeƛ’alƛ’ā -ẽƛ’e-, biɬoƛ’a -ẽƛ’e-	Bezhta	135	U+019b
ú$	ú	tú, phú	Kanuri, Saramaccan, Selice Romani, Hausa, Iraqw, Hup, Thai, Vietnamese, Gawwada, Kildin Saami	135	U+00fa U+0024
^à	à	àndro, à cíkín	Hausa, Malagasy, Kanuri, Ket	135	U+005e U+00e0
ò$	ò	kàsò, kùsótò	Kanuri, Vietnamese, Malagasy, Hausa	135	U+00f2 U+0024
tː	tː	aq'ˤul bitːu, aqatːut	Archi	134	U+0074 U+02d0
ř	ř	đ’řəq, gg řqařəƀ	Tarifiyt Berber	133	U+0159
ɬ	ɬ	akɬis, kɬos	Bezhta, Archi	131	U+026c
kh	kh	akharen, lûukkhə̌əy	Thai, Selice Romani, White Hmong, Vietnamese, Wichí, Indonesian, Dutch, Manange	131	U+006b U+0068
^ř	ř	řmus, řəxrif	Tarifiyt Berber	130	U+005e U+0159
^4	<?>	4tsʰʌɾ, 4nu	Manange, Mandarin Chinese	128	U+005e U+0034
ī	ī	qīm, kīt	Kildin Saami, Ket, Hawaiian, Bezhta	127	U+012b
ɪ	ɪ	ʊmʊktaŋi ʃɪŋarɪnɪn, ata:kɛ:ŋi adɪlɪn	Oroqen	126	U+026a
ē	ē	šēnnte, kērr	Kildin Saami, Hawaiian, Ket, Japanese	123	U+0113
ė	<?>	vėzėtinen, kėrpėlėcė	Selice Romani	123	U+0117
^zh	zh	zhen1, zhi3	Mandarin Chinese	123	U+005e U+007a U+0068
ʃ	ʃ	1ʃʌ, 1ʃi	Manange, Oroqen	121	U+0283
x$	x	-ox-, box	Q'eqchi', Bezhta, Iraqw, Kildin Saami, English, Tarifiyt Berber, Gawwada, Zinacantán Tzotzil, Romanian, Sakha	121	U+0078 U+0024
kw	kw	mkwe, makwäni	Wichí, Otomi, Swahili, Hausa, Iraqw, Seychelles Creole, Yaqui, Thai, Ceq Wong, Tarifiyt Berber, Indonesian, Lower Sorbian, Saramaccan, Zinacantán Tzotzil, Kanuri, Takia, Mapudungun, Hup	120	U+006b U+0077
fw	fw	hits’ifwin, ha’no’fwaj	Wichí, Seychelles Creole, White Hmong	120	U+0066 U+0077
'e	'e	ch'e'ok, ya'ee	Q'eqchi', Otomi, Iraqw, Archi, Zinacantán Tzotzil, Kali'na	119	U+0027 U+0065
ƀ	ƀ	s’ƀəħ, ŧaƀrat	Tarifiyt Berber	114	U+0180
ê	ê	lên, lebên	Vietnamese, Old High German, Thai, Kanuri, Hausa	114	U+00ea
χ	χ	ɨaraχan, eχmus	Archi, Sakha	113	U+03c7
pp	pp	jippue, app’se	Sakha, Japanese, Gawwada, Kildin Saami, Dutch, Yaqui, English, Tarifiyt Berber, Selice Romani, Old High German, Ket, Takia, Thai, Archi	112	U+0070 U+0070
ţ	ţ	a învăţa, ţaţă	Romanian	112	U+0163
^ʃ	ʃ	ʃarbakta, ʃirkul	Oroqen, Manange	111	U+005e U+0283
ö$	ö	tö́ngö, äkö	Bezhta, Saramaccan, Sakha	110	U+00f6 U+0024
