Grapheme	IPA	SCA	LANGUAGES	FREQUENCY	EXAMPLES	CODEPOINTS
ù$	ù/u	Y	Vietnamese	4	sương_mù;mù;kẻ_thù;nhà_tù	U+00F9 U+0024
ùa	ùa/uə	Y		6	rùa;(mùa)_đông;(mùa)_xuân;(mùa)_hẹ;(mùa)_thu	U+00F9 U+0061
ùi	ùi/uɪ	Y		4	đùi;dùi;có_mùi;dùi	U+00F9 U+0069
ú$	ú/u	Y	Vietnamese	7	chú;cú;vú;bầu_vú;bươú	U+00FA U+0024
úa	úa/uə	Y		9	sân_đập_lúa;thóc_lúa;lúa_mì;lúa_mạch_đen;lúa	U+00FA U+0061
úi	úi/uɪ	Y		3	núi;túi;thúi	U+00FA U+0069
ũ$	ũ/u	Y	Vietnamese	3	mũ;khiễu_vũ;cũ	U+0169 U+0024
ũi	ũi/uɪ	Y		3	mũi_đất;mũi;lỗ_mũi	U+0169 U+0069
ụ$	ụ/u	Y	Vietnamese	3	quả_phụ;cột_trụ;dụng_cụ	U+1EE5 U+0024
ụi	ụi/uɪ	Y		1	bụi	U+1EE5 U+0069
ủ$	ủ/u	Y	Vietnamese	6	ngủ;mủ;tủ;đủ;chủ	U+1EE7 U+0024
ủa	ủa/uə	Y		1	nguyền_rủa	U+1EE7 U+0061
ủi	ủi/uɪ	Y		2	củi;vận_rủi	U+1EE7 U+0069
_	_	_	Vietnamese	731	thế_giới;vách_đá;đồng_bằng;thung_lũng;lưu_vực	U+005F
óc$	ó/ɐʊ kp	E K		9	tóc;đầu_óc;bóc;xà_nóc;móc	U+00F3 U+0063 U+0024
ọc$	ọ/ɐʊ kp	E K		4	học;học;trường_học;đọc	U+1ECD U+0063 U+0024
ốc$	ố/ʌʊ kp	E K		3	gốc;tổ_quốc;cốc	U+1ED1 U+0063 U+0024
ộc$	ộ/ʌʊ kp	E K		6	cá_đuối_gai_độc;độc;thợ_mộc;dân_tộc;thị_tộc	U+1ED9 U+0063 U+0024
ns	n s	N S	Vietnamese	1	aó_ponsô	U+006E U+0073
^gì	z i	S I		1	gì	U+005E U+0067 U+00EC
uâ	w â/ʌ	W E		2	(mùa)_xuân;tuân_(theo)	U+0075 U+00E2
uê	w ê/eɪ	W E		1	thuê	U+0075 U+00EA
uấ	w ấ/ʌ	W E		1	khuấy	U+0075 U+1EA5
uầ	w ầ/ʌ	W E		1	tuần_lễ	U+0075 U+1EA7
uẩ	w ẩ/ʌ	W E		1	chuẩn_bị	U+0075 U+1EA9
uậ	w ậ/ʌ	W E		2	pháp_luật;ma_thuật	U+0075 U+1EAD
uế	w ế/eɪ	W E		1	thuế	U+0075 U+1EBF
uệ	w ệ/eɪ	W E		1	hậu_duệ	U+0075 U+1EC7
úc$	ú/u kp	Y K		4	đúc;sự_kết_thúc;kết_thúc;ban_phúc	U+00FA U+0063 U+0024
ục$	ụ/u kp	Y K		6	đại_lục;y_phục;đục;trục;phong_tục	U+1EE5 U+0063 U+0024
ong	ɐ̃ʊ̃ ŋ m	E N M		11	sáp_ong;tổ_ong;rượu_mật_ong;uốn_cong;nong	U+006F U+006E U+0067
òng	ò/ɐ̃ʊ̃ ŋ m	E N M		13	dòng_nước_xoáy;mòng_biển;lòng_bàn_tay;lòng_đỏ_trứng;vòng_tay	U+00F2 U+006E U+0067
óng	ó/ɐ̃ʊ̃ ŋ m	E N M		4	bóng_tối;móng_tay;thợ_đóng_giày;gióng_cửa	U+00F3 U+006E U+0067
ông	ô/ʌ̃ʊ̃ ŋ m	E N M		34	không_nổi_sóng;sông;không_khí;đàn_ông;đàn_ông_có_vợ	U+00F4 U+006E U+0067
ồng	ồ/ʌ̃ʊ̃ ŋ m	E N M		17	đồng_bằng;cầu_vồng;than_hồng;chồng;đàn_bà_có_chồng	U+1ED3 U+006E U+0067
ổng	ổ/ʌ̃ʊ̃ ŋ m	E N M		2	tha_bổng;tổng_thống	U+1ED5 U+006E U+0067
ộng	ộ/ʌ̃ʊ̃ ŋ m	E N M		1	động_mật	U+1ED9 U+006E U+0067
^ông	ô/ʌ̃ʊ̃ ŋ m	E N M		4	ông;ông;ông_goá_vợ;ông_bà	U+005E U+00F4 U+006E U+0067
^ống	ố/ʌ̃ʊ̃ ŋ m	E N M		2	ống_khói;ống_điếu	U+005E U+1ED1 U+006E U+0067
óng$	ó/ɐ̃ʊ̃ ŋ m	E N M		7	không_nổi_sóng;sóng;bóng;đóng;bóng	U+00F3 U+006E U+0067 U+0024
ống$	ố/ʌ̃ʊ̃ ŋ m	E N M		12	gà_trống;xương_sống;sống;sống;uống	U+1ED1 U+006E U+0067 U+0024
ộng$	ộ/ʌ̃ʊ̃ ŋ m	E N M		3	động;địa_động;rộng	U+1ED9 U+006E U+0067 U+0024
^giế	z i e	S I E		2	giếng;giết	U+005E U+0067 U+0069 U+1EBF
ung	u ŋ m	Y N M		6	thung_lũng;sung;khung_cửi_dệt_vải;làm_rung;trung_thành	U+0075 U+006E U+0067
úng	ú/u ŋ m	Y N M		7	chúng_tôi;chúng_ta;chúng;quần_chúng;đúng	U+00FA U+006E U+0067
ụng	ụ/u ŋ m	Y N M		3	dụng_cụ;cây_thông_rụng_lá;bụng	U+1EE5 U+006E U+0067
ũng$	ũ/u ŋ m	Y N M		1	thung_lũng	U+0169 U+006E U+0067 U+0024
